variant,agent,session_id,turn_idx,row_ts,observed_latency_ms,prompt_len,chosen,confidence,fallback,path,n_tokens_est,expected_out_tokens,projected_cost_usd,projected_latency_ms,tool_required,has_url,code_fence_count,scores_json
no_affinity,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,5,2026-04-18T02:03:57.158129,1.05,10,gemini,0.9284,False,scored,2,4,1.06e-05,1.4000000000000001,False,False,0,"{""claude"": 0.0296, ""gemini"": 0.9284, ""gemma4"": 0.5412}"
no_affinity,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,7,2026-04-18T02:03:57.158129,1.05,3,gemma4,0.782,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1944, ""gemini"": 0.5233, ""gemma4"": 0.782}"
no_affinity,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,9,2026-04-18T02:03:57.158129,1.05,3,gemma4,0.782,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1944, ""gemini"": 0.5233, ""gemma4"": 0.782}"
no_affinity,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,0,2026-04-18T02:04:24.069557,8.9,45,claude,0.7432,False,scored,11,22,0.000363,13.2,False,False,0,"{""claude"": 0.7432, ""gemini"": 0.2241, ""gemma4"": 0.5287}"
no_affinity,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,2,2026-04-18T02:04:24.069557,8.9,13198,claude,0.9245,False,scored,3299,1024,0.025257,614.4,True,True,3,"{""claude"": 0.9245, ""gemini"": 0.4127, ""gemma4"": 0.042}"
no_affinity,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,4,2026-04-18T02:04:24.069557,8.9,14981,gemini,0.9145,False,scored,3745,1024,0.0036835,358.40000000000003,True,True,0,"{""claude"": 0.4603, ""gemini"": 0.9145, ""gemma4"": -0.0014}"
no_affinity,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,6,2026-04-18T02:04:24.069557,8.9,13,gemma4,0.8361,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.1513, ""gemini"": 0.5114, ""gemma4"": 0.8361}"
no_affinity,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,8,2026-04-18T02:04:24.069557,8.9,13,gemma4,0.8361,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.1513, ""gemini"": 0.5114, ""gemma4"": 0.8361}"
no_affinity,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,10,2026-04-18T02:04:24.069557,8.9,1,gemma4,0.9034,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1669, ""gemini"": 0.4293, ""gemma4"": 0.9034}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T02:09:36.120316,0.54,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T02:46:25.665593,0.3,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T02:46:25.665593,0.3,33,claude,0.7533,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7533, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T02:46:25.665593,0.3,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0371, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T02:46:25.665593,0.3,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1102, ""gemma4"": 0.5734}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T02:46:25.665593,0.3,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.3592, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T02:46:25.665593,0.3,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.171, ""gemma4"": 0.5228}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T02:46:25.665593,0.3,36,claude,0.8446,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8446, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T02:46:25.665593,0.3,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6294, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T02:46:25.665593,0.3,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5406}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:01.735037,0.39,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:01.735037,0.39,33,claude,0.7533,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7533, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:01.735037,0.39,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0371, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:01.735037,0.39,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1102, ""gemma4"": 0.5734}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:01.735037,0.39,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.3592, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:01.735037,0.39,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.171, ""gemma4"": 0.5228}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:01.735037,0.39,36,claude,0.8446,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8446, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:01.735037,0.39,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6294, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:01.735037,0.39,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5406}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:01.735037,0.39,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.4617, ""gemini"": 0.5028, ""gemma4"": 0.5276}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:01.735037,0.39,561,gemini,0.9114,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0064, ""gemini"": 0.9114, ""gemma4"": 0.5319}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:23.427025,0.39,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:23.427025,0.39,33,claude,0.7533,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7533, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:23.427025,0.39,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0371, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:23.427025,0.39,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1102, ""gemma4"": 0.5734}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:23.427025,0.39,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.3592, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:23.427025,0.39,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.171, ""gemma4"": 0.5228}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:23.427025,0.39,36,claude,0.8446,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8446, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:23.427025,0.39,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6294, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:23.427025,0.39,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5406}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:23.427025,0.39,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.4617, ""gemini"": 0.5028, ""gemma4"": 0.5276}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:23.427025,0.39,561,gemini,0.9114,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0064, ""gemini"": 0.9114, ""gemma4"": 0.5319}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:17:08.245893,0.39,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:17:08.245893,0.39,33,claude,0.7533,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7533, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:17:08.245893,0.39,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0371, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:17:08.245893,0.39,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1102, ""gemma4"": 0.5734}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:17:08.245893,0.39,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.3592, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:17:08.245893,0.39,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.171, ""gemma4"": 0.5228}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:17:08.245893,0.39,36,claude,0.8446,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8446, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:17:08.245893,0.39,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6294, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:17:08.245893,0.39,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5406}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:17:08.245893,0.39,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.4617, ""gemini"": 0.5028, ""gemma4"": 0.5276}"
no_affinity,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:17:08.245893,0.39,561,gemini,0.9114,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0064, ""gemini"": 0.9114, ""gemma4"": 0.5319}"
no_affinity,jetski,jetski:default_session,0,2026-04-15T01:51:05.397323,1.9,5,gemma4,1.2619,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.2619}"
no_affinity,jetski,jetski:default_session,0,2026-04-15T02:09:37.141614,1.9,5,gemma4,1.2619,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.2619}"
no_affinity,jetski,jetski:default_session,0,2026-04-15T02:46:26.379948,1.9,5,gemma4,1.2619,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.2619}"
no_affinity,jetski,jetski:default_session,0,2026-04-15T04:16:03.484011,1.9,5,gemma4,1.2619,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.2619}"
no_affinity,jetski,jetski:default_session,0,2026-04-15T04:16:23.765506,1.9,5,gemma4,1.2619,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.2619}"
no_affinity,jetski,jetski:default_session,0,2026-04-15T04:17:08.726120,1.9,5,gemma4,1.2619,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.2619}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T02:09:37.772740,0.37,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T02:46:26.624770,0.34,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T02:46:26.624770,0.34,33,claude,0.7533,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7533, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T02:46:26.624770,0.34,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0371, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T02:46:26.624770,0.34,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1102, ""gemma4"": 0.5734}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T02:46:26.624770,0.34,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.3592, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T02:46:26.624770,0.34,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.171, ""gemma4"": 0.5228}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T02:46:26.624770,0.34,36,claude,0.8446,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8446, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T02:46:26.624770,0.34,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6294, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T02:46:26.624770,0.34,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5406}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:03.882487,7.98,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:03.882487,7.98,33,claude,0.7533,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7533, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:03.882487,7.98,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0371, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:03.882487,7.98,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1102, ""gemma4"": 0.5734}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:03.882487,7.98,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.3592, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:03.882487,7.98,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.171, ""gemma4"": 0.5228}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:03.882487,7.98,36,claude,0.8446,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8446, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:03.882487,7.98,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6294, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:03.882487,7.98,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5406}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:03.882487,7.98,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.4617, ""gemini"": 0.5028, ""gemma4"": 0.5276}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:03.882487,7.98,561,gemini,0.9114,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0064, ""gemini"": 0.9114, ""gemma4"": 0.5319}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:24.118031,7.98,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:24.118031,7.98,33,claude,0.7533,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7533, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:24.118031,7.98,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0371, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:24.118031,7.98,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1102, ""gemma4"": 0.5734}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:24.118031,7.98,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.3592, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:24.118031,7.98,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.171, ""gemma4"": 0.5228}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:24.118031,7.98,36,claude,0.8446,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8446, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:24.118031,7.98,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6294, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:24.118031,7.98,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5406}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:24.118031,7.98,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.4617, ""gemini"": 0.5028, ""gemma4"": 0.5276}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:24.118031,7.98,561,gemini,0.9114,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0064, ""gemini"": 0.9114, ""gemma4"": 0.5319}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:17:08.963557,7.98,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:17:08.963557,7.98,33,claude,0.7533,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.7533, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:17:08.963557,7.98,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0371, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:17:08.963557,7.98,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1102, ""gemma4"": 0.5734}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:17:08.963557,7.98,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.3592, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:17:08.963557,7.98,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.171, ""gemma4"": 0.5228}"
no_affinity,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:17:08.963557,7.98,36,claude,0.8446,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8446, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
